Address line 1,Address line 2,Full Address,Latitude,Longitude,Number_of_Parks_Nearby,Distance_to_Nearest_Parks_miles,Number_of_Malls_Nearby,Distance_to_Nearest_Malls_miles,Number_of_Metros_Nearby,Distance_to_Nearest_Metros_miles,Number_of_Clubs_Nearby,Distance_to_Nearest_Clubs_miles,Number_of_Restaurants_Nearby,Distance_to_Nearest_Restaurants_miles,Number_of_Schools_Nearby,Distance_to_Nearest_Schools_miles,Number_of_Colleges_Nearby,Distance_to_Nearest_Colleges_miles,Number_of_Universities_Nearby,Distance_to_Nearest_Universities_miles,Number_of_Buses_Nearby,Distance_to_Nearest_Buses_miles,Number_of_Trains_Nearby,Distance_to_Nearest_Trains_miles,Number_of_Airports_Nearby,Distance_to_Nearest_Airports_miles,Number_of_Museums_Nearby,Distance_to_Nearest_Museums_miles,Number_of_Libraries_Nearby,Distance_to_Nearest_Libraries_miles,Number_of_Grocery_stores_Nearby,Distance_to_Nearest_Grocery_stores_miles
2790 Broadway Apt 4J,"New York, NY 10025","2790 Broadway Apt 4J New York, NY 10025 ",40.8024726,-73.9674915,19,0.8454441802509876,1,2.4847645014616484,68,0.131228993793371,6,1.2999097800408195,1221,0.017788688577942708,205,0.07577887816375127,7,0.65939599313473,4,1.3775042942569145,1086,0.043623062121553806,71,0.131228993793371,0,inf,20,1.0418819297311346,21,0.2856409874477093,125,0.10932507871277937
425 E 63rd St Apt E1G,"New York, NY 10065","425 E 63rd St Apt E1G New York, NY 10065 ",40.7619284,-73.9585301,15,0.4902020318518155,3,1.3508638560281356,113,0.3366735924156327,39,0.6729508098367631,2923,0.06911419942004636,178,0.1821482497980991,12,0.4630344909412735,21,0.2720318525691888,1623,0.04771558872288836,119,0.3366735924156327,1,1.995530735415697,30,0.4788155315847029,23,0.43621440349093993,215,0.10666757174332012
8600 80th St,"Woodhaven, NY 11421","8600 80th St Woodhaven, NY 11421 ",40.6936097,-73.8631826,20,0.5255456515215772,1,1.569493264401176,63,0.18851496072681412,11,1.4604359435615533,585,0.10314573004377188,70,0.39061145496106114,1,2.2269197944040275,0,inf,1519,0.5417452922607724,70,0.18851496072681412,0,inf,0,inf,4,0.9064992185390292,85,0.14394834765682785
150-47 70th Rd Unit 21B,"Flushing, NY 11367","150-47 70th Rd Unit 21B Flushing, NY 11367 ",40.7298599,-73.81851,17,0.40515394657404225,2,1.9738355723577312,24,1.2499858553625873,6,1.8893052665288197,572,0.16901812476913763,35,0.17995896098561592,1,1.2329914355870661,0,inf,1489,0.10285181788414904,34,1.2499858553625873,0,inf,1,0.45745551188398165,3,0.4843322561102171,117,0.25121372903775396
551 E 169th St,"Bronx, NY 10456","551 E 169th St Bronx, NY 10456 ",40.8326478,-73.9040823,50,0.15738057674805708,0,inf,78,0.660862776309681,7,0.9299154226926278,331,0.6212006058876008,231,0.24893849106010985,3,1.335792365539941,1,2.641751061052084,1179,0.0428857099922188,87,0.660862776309681,0,inf,11,0.838412450832799,8,1.5834545326982075,81,0.5084554687431215
61-35 98 St Unit 8D,"Rego Park, NY 11374","61-35 98 St Unit 8D Rego Park, NY 11374 ",40.7339099,-73.8603399,14,1.6157053066600418,2,2.091291958450808,34,0.2755251717369566,8,1.7577269398112962,820,0.1810907290435209,43,0.6952729188682009,1,2.015140134380596,0,inf,1378,0.061458233421423446,39,0.2755251717369566,0,inf,1,2.2866749939636484,4,1.8140453209246479,129,0.11466912527827089
40 Sutton Pl Apt 5G,"Manhattan, NY 10022","40 Sutton Pl Apt 5G Manhattan, NY 10022 ",40.758529,-73.960155,15,0.3154399648199316,3,1.3709176495452668,116,0.36426327649231394,44,0.6558606745594542,3161,0.09452230434435313,179,0.19300960433996714,12,0.6291758186548149,21,0.509975399552979,1616,0.06514875550860846,122,0.36426327649231394,1,1.7461664741700986,35,0.5575878953344012,24,0.5265357185667374,222,0.09951355737925724
10017 Avenue M,"Brooklyn, NY 11236","10017 Avenue M Brooklyn, NY 11236 ",40.6391012,-73.8907988,27,0.3646762300373165,1,2.8625786638482618,30,0.7765779986786319,2,2.3090126695868567,50,0.18118689950700426,42,1.422268991028248,0,inf,0,inf,1016,0.18737911837286897,31,0.7765779986786319,1,2.4051019709449744,0,inf,3,1.0061884153752136,23,0.17034447690615412
45 Tudor City Pl Apt 1715,"New York, NY 10017","45 Tudor City Pl Apt 1715 New York, NY 10017 ",40.7489931,-73.97025,19,0.8432132375210769,3,0.8294660494978898,129,0.3498958874308188,41,0.956473086144869,3439,0.015358970870914973,191,0.16661242112112157,13,0.5010293356846135,21,0.5466151185558215,1595,0.028914498065199034,135,0.3498958874308188,1,0.9650548816506112,43,0.40032400196188145,23,0.3686486802204443,221,0.13792538374565094
1029 E 213th St,"Bronx, NY 10469","1029 E 213th St Bronx, NY 10469 ",40.876725,-73.8555594,35,0.40301307038361917,0,inf,39,0.5709369243413402,1,2.110068628624478,150,0.34622227015325346,105,0.19354942360060515,1,2.5272161540383,0,inf,775,0.1798486413857907,48,0.5709369243413402,1,2.96236598591762,1,2.6368570857630673,6,1.9813794534782354,53,0.5329495613712937
550 Bristol St,"Brooklyn, NY 11212","550 Bristol St Brooklyn, NY 11212 ",40.6573892,-73.909744,31,0.1236566321607744,1,2.953409823717741,66,0.3598453372782206,11,1.5365169918490154,338,0.35231546401598124,99,0.19524661168422067,1,2.4371048470977277,0,inf,1586,0.10658645085930082,68,0.3598453372782206,0,inf,2,2.3140728860829927,3,1.289612574724568,70,0.13673864743123637
2630 Kingsbridge Ter Apt 4H,"Bronx, NY 10463","2630 Kingsbridge Ter Apt 4H Bronx, NY 10463 ",40.8695217,-73.9059543,37,0.20657345906972593,1,0.8612316384970369,53,0.39740784805249946,4,0.9504263491715211,181,0.2994932686764667,139,0.22243031593702367,0,inf,0,inf,803,0.08454754081046488,64,0.39740784805249946,0,inf,5,0.8991310647561583,6,1.4117611522238611,53,0.4513244753580962
1855 Grand Concourse Apt 55,"Bronx, NY 10453","1855 Grand Concourse Apt 55 Bronx, NY 10453 ",40.8495255,-73.9055447,54,0.42456036366749267,1,2.0981842470815955,79,0.06325672406527137,5,1.0111834923745213,271,0.1784719151426405,201,0.1348500524095367,2,2.4015954396575334,0,inf,1081,0.006277160084990888,89,0.06325672406527137,0,inf,9,1.479106775696695,9,1.242915689555652,72,0.08818527919526441
6 E 69th St,"New York, NY 10021","6 E 69th St New York, NY 10021 ",40.7700893,-73.9679143,17,0.9941572405420872,3,0.7910813109879434,110,0.25085439098446266,31,0.5314053289895864,2643,0.0836512599436545,182,0.11909529601188196,13,0.28583349432768296,16,0.775190626362464,1581,0.049495113160625374,118,0.25085439098446266,1,2.424831170579695,30,0.31141736793830543,24,0.185358443732064,201,0.08667707975673099
168 Rosedale Ave,"Staten Island, NY 10312","168 Rosedale Ave Staten Island, NY 10312 ",40.5478053,-74.1964135,2,2.838981753855076,0,inf,7,1.011768903011241,0,inf,118,0.37785586176191877,12,1.6644689184110182,0,inf,0,inf,231,0.28767084919276337,7,1.011768903011241,0,inf,1,1.1575380352775682,0,inf,10,0.37699241414942986
75 Henry St Unit I4K,"Brooklyn, NY 11201","75 Henry St Unit I4K Brooklyn, NY 11201 ",40.6986067,-73.9921469,23,0.803133427841982,1,3.0716059216703098,129,0.06058252360542265,35,1.607007372896292,2429,0.023453119552266977,179,0.16307192005521318,10,0.5835443071281216,14,2.081258484096469,1323,0.03397226015580256,137,0.06058252360542265,1,2.716717568589747,34,0.3524944410921849,15,0.19880517181943735,189,0.03784163097873939
300 Rector Pl # 8LM,"New York, NY 10280","300 Rector Pl # 8LM New York, NY 10280 ",40.7090294,-74.017177,18,0.19541830921624248,2,2.3680203315428905,100,0.20914700291789526,27,1.5136307524754258,2306,0.04762062220334827,154,0.2435399547367877,9,0.3005092125940727,16,1.4755067234102195,1093,0.007284123967130175,113,0.20914700291789526,1,2.94149218493488,39,0.2278896893376349,15,0.36297962959643265,149,0.04725928401095957
25 Oliver St Apt 4A,"Brooklyn, NY 11209","25 Oliver St Apt 4A Brooklyn, NY 11209 ",40.6198834,-74.0383059,2,0.7146539666149545,0,inf,29,0.4605082829105793,0,inf,368,0.2825280098714307,31,0.17140418735056728,1,2.6120923976952692,1,2.7784613033117664,848,0.09658216193245542,29,0.4605082829105793,0,inf,1,2.6850911623307834,1,2.210426664348558,58,0.4317888436355699
118 E 60th St Apt 6A,"Manhattan, NY 10022","118 E 60th St Apt 6A Manhattan, NY 10022 ",40.7629599,-73.9685887,15,0.8462749610660072,3,0.8362143649929468,116,0.041084093595014234,42,0.1425954247455599,3036,0.026863242818606713,180,0.13943469939582748,12,0.3731486966323382,21,0.7281283662036103,1595,0.03865468313549205,123,0.041084093595014234,1,1.9320201130018277,34,0.09794197566344291,25,0.07254743579287644,214,0.21292168697697303
85-04 63 Dr Unit 6E,"Rego Park, NY 11374","85-04 63 Dr Unit 6E Rego Park, NY 11374 ",40.7221829,-73.8665458,11,1.9453015095196449,2,2.935354400464397,45,0.6002105942635346,14,1.4185398896102621,852,0.05362021051253289,71,0.10949661039088716,1,1.9206278482302126,0,inf,1420,0.054221073841850084,49,0.6002105942635346,0,inf,2,2.7842019743245725,3,0.9941102681382046,130,0.06803238460327991
144-60 Gravett Rd Unit 2B,"Flushing, NY 11367","144-60 Gravett Rd Unit 2B Flushing, NY 11367 ",40.7350999,-73.82523,14,0.2944233499152456,2,1.5436189333539747,25,1.319820551491326,3,1.9019231266619683,609,0.09453475328634688,37,0.6086088351259269,1,1.4325821704115826,0,inf,1457,0.019242140012174707,34,1.319820551491326,0,inf,1,0.446247486602155,3,0.822072878692339,117,0.1586687924848525
1155 Park Ave # 10NE,"New York, NY 10128","1155 Park Ave # 10NE New York, NY 10128 ",40.7838162,-73.9542596,18,0.6175969841557742,2,1.8377135512826952,98,0.22592996347023042,16,1.2042510451721546,2062,0.07600056005688184,204,0.08269222905872252,10,1.2605592799560856,9,1.3159113285397803,1465,0.07872891142836931,104,0.22592996347023042,0,inf,21,0.4089454211037614,24,1.0879040710019334,173,0.09549833164090087
6535 Broadway Apt 4B,"Bronx, NY 10471","6535 Broadway Apt 4B Bronx, NY 10471 ",40.9069179,-73.8966912,28,0.5076445584366529,1,2.2296093977527214,21,1.208104565031519,0,inf,57,0.13124540918255048,77,0.34439397290996177,1,3.1059025453642186,0,inf,339,0.020488508562702498,32,0.9034246100115428,0,inf,1,3.053600311079815,3,0.5237219445503106,25,0.2516558520353067
76 Congress St Unit 4A,"Brooklyn, NY 11201","76 Congress St Unit 4A Brooklyn, NY 11201 ",40.6894225,-74.0000036,17,1.1923703056170305,0,inf,109,0.5307565158054872,18,0.9098442240305222,2012,0.14250614712244025,156,0.41555959869818304,7,0.741079244671612,9,2.7161503643626244,1123,0.03454590065618025,117,0.5307565158054872,0,inf,29,0.5318580959949878,14,0.6340322953531055,159,0.25923211238468796
2483 W 16th St Apt 4B,"Brooklyn, NY 11214","2483 W 16th St Apt 4B Brooklyn, NY 11214 ",40.5869059,-73.9851745,1,2.8908415394180005,0,inf,34,0.14388872583224105,0,inf,233,0.46829749051107866,51,0.2883709507004735,1,1.8357569160740206,0,inf,801,0.07077150260635981,34,0.14388872583224105,0,inf,0,inf,1,1.0012763810173182,51,0.7075849451002868
165 W 20th St Apt 5F,"Manhattan, NY 10011","165 W 20th St Apt 5F Manhattan, NY 10011 ",40.7419463,-73.995948,20,0.42826125085277295,3,0.46973755800173544,132,0.11849258093711329,38,0.21947480245848425,3231,0.055363294084981425,153,0.09209365034545727,14,0.20458521478849573,23,0.3590189756519048,1607,0.07009933738132737,147,0.11849258093711329,1,1.297281945511313,49,0.15851028272150208,28,0.17011446281008638,199,0.11103277360175218
1060 Park Ave Apt 13G,"Manhattan, NY 10128","1060 Park Ave Apt 13G Manhattan, NY 10128 ",40.7811144,-73.9568245,18,0.830490339660403,2,1.6218144320857484,99,0.13083390823726962,18,1.4328095414992663,2167,0.11866488473860787,192,0.1309320169254393,9,1.036465281290227,10,1.1334818361346017,1481,0.08898738533878615,105,0.13083390823726962,0,inf,22,0.18726550133471484,21,0.9604882772425829,178,0.07222598909922617
501 Surf Ave Apt 7F,"Brooklyn, NY 11224","501 Surf Ave Apt 7F Brooklyn, NY 11224 ",40.5758343,-73.9745073,0,inf,0,inf,26,0.07798628225709395,0,inf,208,0.14861404891011215,40,0.45536830835538045,1,2.2405224086955102,0,inf,634,0.06327958506826133,26,0.07798628225709395,0,inf,0,inf,1,0.1308613892742684,39,0.2731514273981696
1408 Harding Park,"Bronx, NY 10473","1408 Harding Park Bronx, NY 10473 ",40.8099255,-73.8577802,31,0.8562976719855871,0,inf,25,1.5771829264829744,4,1.7224035210647932,110,0.9936284441068767,91,0.33669847132620034,1,3.039450253906377,0,inf,674,0.126014401069707,25,1.5771829264829744,1,1.889403223076443,0,inf,5,1.597483506877963,30,1.2279071968637987
1377 Saint Marks Ave,"Brooklyn, NY 11233","1377 Saint Marks Ave Brooklyn, NY 11233 ",40.6739069,-73.9227903,35,0.43428850090604537,0,inf,93,0.3482205482117142,22,1.2111620346179113,756,0.16653511073872043,161,0.4291712619421648,2,1.257746711981902,0,inf,1879,0.030765252119458568,96,0.3482205482117142,0,inf,4,1.724007639133263,3,2.0307933644575824,117,0.3449230746547401
10 Harris Ln,"Staten Island, NY 10309","10 Harris Ln Staten Island, NY 10309 ",40.5428618,-74.2194513,5,1.872025492990832,0,inf,8,1.4091910040916835,0,inf,88,0.45581105972247393,15,1.2167261720659048,0,inf,0,inf,186,0.09812850350771933,8,1.4091910040916835,0,inf,1,0.20252335367268592,0,inf,9,0.7031872791845419
33-25 90th St Unit 3C,"Queens, NY 11372","33-25 90th St Unit 3C Queens, NY 11372 ",40.7563399,-73.87792,4,1.3000704137232233,2,2.248487328229857,32,0.5515552978764857,13,0.2723807613560864,934,0.019625287751858234,37,0.5821435732024883,0,inf,0,inf,1211,0.020122438532338707,36,0.5515552978764857,1,1.9582067415313364,1,2.418259665680368,4,2.819773289830591,132,0.17777161716730647
812 Fifth Ave,"New York, NY 10065","812 Fifth Ave New York, NY 10065 ",40.7662872,-73.9711965,15,1.0109908382626294,3,0.6275156606522954,111,0.12715313894634883,35,0.23852350913806336,2879,0.010000643326906093,173,0.11974020060622514,13,0.3778511498944419,21,0.6806105777060998,1556,0.04147982026826441,118,0.12715313894634883,1,2.1501770279065027,31,0.17271376837739252,23,0.31660633629706203,200,0.2768461448333149
,,  ,,,0,inf,0,inf,0,inf,0,inf,0,inf,0,inf,0,inf,0,inf,0,inf,0,inf,0,inf,0,inf,0,inf,0,inf
161-15 99th St,"Howard Beach, NY 11414","161-15 99th St Howard Beach, NY 11414 ",40.6561757,-73.8330663,10,1.5386750500146897,1,1.6248278733275952,22,0.3283769921034682,4,2.1245150515206244,132,0.29329755283396974,20,0.2962356176987045,0,inf,0,inf,725,0.02496492313746183,30,0.3283769921034682,0,inf,0,inf,3,2.7806086359839073,22,1.1913488283096918
732 Prospect Pl,"Brooklyn, NY 11216","732 Prospect Pl Brooklyn, NY 11216 ",40.674277,-73.952274,26,0.9555369160022212,0,inf,109,0.2847310852415246,24,0.36345547776815956,1111,0.07183592244508114,195,0.39553272894971914,3,0.5392750945720342,0,inf,1775,0.04247093000073562,112,0.2847310852415246,0,inf,12,0.7095424102222323,4,1.60561838646226,146,0.1913494827836311
123 Third Ave Unit 3C,"New York, NY 10003","123 Third Ave Unit 3C New York, NY 10003 ",40.7329732,-73.9869733,23,0.40456622663845265,3,0.9799302254289773,146,0.01475331404972071,40,0.5124824424869782,3213,0.013572118021215877,193,0.11593555007336417,15,0.24369842050043017,23,0.3817873858070735,1514,0.013357037611457763,159,0.01475331404972071,1,0.7538171662559977,45,0.4345921949404539,28,0.33457863929006665,210,0.05651940485619509
1000 Clove Rd Apt 2A,"Staten Island, NY 10301","1000 Clove Rd Apt 2A Staten Island, NY 10301 ",40.6214437,-74.1116832,0,inf,0,inf,6,1.9718162953487368,1,1.0332740921387116,169,0.5515729121997193,19,0.8747398851777834,1,2.354258954466007,1,1.0814972086455634,602,0.0808006642261697,8,1.9718162953487368,0,inf,8,0.8073400904549851,0,inf,22,0.5429110684458951
330 Third Ave Unit 3L,"New York, NY 10010","330 Third Ave Unit 3L New York, NY 10010 ",40.7398059,-73.982438,22,0.3571811397483277,3,0.5377840066511935,144,0.2086051283885315,40,0.4206124640633972,3305,0.01119667958873516,195,0.15487817691609443,14,0.41221859041315445,23,0.38510265302396474,1568,0.04844295452509602,155,0.2086051283885315,1,0.5946752519570028,50,0.23061352092595505,29,0.08106895891321217,211,0.043213304987281105
772 Mother Gaston Blvd,"Brooklyn, NY 11212","772 Mother Gaston Blvd Brooklyn, NY 11212 ",40.6596712,-73.9045978,27,0.2570441706995691,1,2.64698299398082,65,0.2837673324623753,11,1.840376431894592,364,0.2773900447046629,97,0.1931433048629296,1,2.5605320262643394,0,inf,1552,0.1717463483360567,67,0.2837673324623753,0,inf,2,2.5565152483319262,2,1.0529587241302012,72,0.19406089187587164
1978 E 27th St,"Brooklyn, NY 11229","1978 E 27th St Brooklyn, NY 11229 ",40.6028775,-73.9455026,4,1.2448514695775184,0,inf,41,0.6013571171278956,1,1.518114225986806,261,0.20506751119520453,71,0.29809421552345927,1,0.9196210371674681,0,inf,1052,0.18888718473749336,41,0.6013571171278956,1,2.2755990446088106,2,2.7497760939449845,3,1.326818688701999,56,0.2288324782073197
116 Coursen Pl,"Staten Island, NY 10304","116 Coursen Pl Staten Island, NY 10304 ",40.6188315,-74.0807897,1,2.837211756693049,0,inf,8,0.5223663742954744,1,2.650000243950918,201,0.4923878506485161,13,0.23813116904151888,1,1.6999021520897224,1,0.57083485380671,600,0.20325237831930767,8,0.5223663742954744,0,inf,8,0.773489173683979,0,inf,20,0.685348292933987
41 W 72nd St Apt 11H,"New York, NY 10023","41 W 72nd St Apt 11H New York, NY 10023 ",40.7773871,-73.9779855,13,0.32432616676992415,3,0.6700151287387788,98,0.13029291773630444,16,0.6516050927164333,2216,0.02961265365290687,184,0.22027250444324512,11,0.6738414977565954,14,0.36325489260599914,1443,0.06251490568657257,107,0.13029291773630444,1,2.926430323219941,29,0.08465462671264587,22,0.24599400742878497,176,0.072551732674187
438 37th St,"Brooklyn, NY 11232","438 37th St Brooklyn, NY 11232 ",40.6529987,-74.0040589,4,1.0128203115948597,0,inf,75,0.1504347656873746,2,1.843850136170284,819,0.10422402929106261,108,0.1524981248603578,1,2.8172097420637385,0,inf,1117,0.08721455142473368,76,0.1504347656873746,0,inf,8,1.3907967287778418,5,0.7055744716422604,110,0.24316040597212882
18-58 Cornelia St,"Ridgewood, NY 11385","18-58 Cornelia St Ridgewood, NY 11385 ",40.7020709,-73.903395,29,1.1661560946681957,0,inf,81,0.16140233056811054,22,0.4119764028196779,925,0.011015035386043408,121,0.043510334115899836,2,2.049070256293725,0,inf,1745,0.04196592169527897,84,0.16140233056811054,0,inf,3,1.0647494428244415,3,1.393848319322711,117,0.12657278884443993
80 Cooper St,"Brooklyn, NY 11207","80 Cooper St Brooklyn, NY 11207 ",40.6856343,-73.9091967,35,0.0888677460537011,1,2.9300958065530325,84,0.1993867141630597,22,0.48637055120600303,682,0.08619395289321961,135,0.09482560949239924,2,1.9372953413590877,0,inf,1784,0.0460936569245433,86,0.1993867141630597,0,inf,2,1.8342185138008513,4,1.8703749693525598,105,0.218222835566729
146-22 183rd St,"Springfield Gardens, NY 11413","146-22 183rd St Springfield Gardens, NY 11413 ",40.661785,-73.763802,12,0.27011684201817543,0,inf,0,inf,4,1.3865197815864223,95,0.22645967905416903,18,0.3031338483624129,0,inf,0,inf,685,0.13562464085397855,11,0.7814424188683374,0,inf,0,inf,2,2.0775316110999147,26,0.8725887767741897
522 W 50th St Apt E3,"Manhattan, NY 10019","522 W 50th St Apt E3 Manhattan, NY 10019 ",40.7647461,-73.9924435,16,0.1331782713837365,3,0.5639634950217668,104,0.3732009691587359,29,0.2517181065826488,2776,0.04271506996879179,158,0.08229014800404712,12,0.4548586634824723,21,0.6095837944015433,1448,0.033386005525219975,115,0.3732009691587359,1,2.2850348558391054,35,0.816415377750924,24,0.6041752059513321,175,0.308926992166485
105-09 Otis Ave Unit 1A,"Corona, NY 11368","105-09 Otis Ave Unit 1A Corona, NY 11368 ",40.7389187,-73.8553344,13,1.4948119883499618,2,1.6575119329818124,28,0.6963669279712605,6,1.851619446412637,744,0.22458109610179736,41,0.38093537499322366,1,2.087058287146341,0,inf,1336,0.12419015927020387,34,0.6963669279712605,0,inf,1,2.025160981853422,4,2.2481528845524332,121,0.17800384846763914
1945 Washington Ave,"Bronx, NY 10457","1945 Washington Ave Bronx, NY 10457 ",40.8479075,-73.897888,56,0.07905987686718242,1,2.3483323675902836,80,0.42153965685899064,5,1.3661466123077535,269,0.49682245362338,208,0.22304003906057585,2,2.430136332299197,0,inf,1131,0.05854619609155669,90,0.12017299009587604,0,inf,9,1.6379589462387305,10,1.6536835105069716,73,0.4681358378774683
9425 Shore Rd Apt 2H,"Brooklyn, NY 11209","9425 Shore Rd Apt 2H Brooklyn, NY 11209 ",40.6172515,-74.0386059,2,0.64197084554736,0,inf,28,0.4059434385157024,0,inf,365,0.26354439345328945,30,0.2818224657007781,1,2.716471996407871,1,2.7755334926449304,840,0.024562422271387496,28,0.4059434385157024,0,inf,1,2.7162806933742374,1,2.368527113606797,55,0.41209197154512844
267 Robinson Ave,"Bronx, NY 10465","267 Robinson Ave Bronx, NY 10465 ",40.8147819,-73.8265252,14,0.8273507343699125,0,inf,11,1.8496565980023147,1,2.960404090795235,89,0.7687427532279314,50,0.7244858830619061,0,inf,0,inf,503,0.11185523746712689,11,1.8496565980023147,2,2.214505677144194,1,1.974673578577715,6,1.9224962054425752,20,1.7141626447519744
